"Time","avg(D+_density)","avg(D_density)","avg(em_density)"
1.91890e+02,1.12453e+18,8.88672e+17,1.12453e+18
1.91900e+02,1.12507e+18,8.88240e+17,1.12507e+18
1.91910e+02,1.12562e+18,8.87809e+17,1.12562e+18
1.91920e+02,1.12617e+18,8.87377e+17,1.12617e+18
1.91930e+02,1.12672e+18,8.86946e+17,1.12672e+18
1.91940e+02,1.12726e+18,8.86515e+17,1.12726e+18
1.91950e+02,1.12781e+18,8.86084e+17,1.12781e+18
1.91960e+02,1.12836e+18,8.85653e+17,1.12836e+18
1.91970e+02,1.12891e+18,8.85223e+17,1.12891e+18
1.91980e+02,1.12946e+18,8.84793e+17,1.12946e+18
1.91990e+02,1.13001e+18,8.84363e+17,1.13001e+18
1.92000e+02,1.13056e+18,8.83933e+17,1.13056e+18
1.92010e+02,1.13111e+18,8.83503e+17,1.13111e+18
1.92020e+02,1.13166e+18,8.83074e+17,1.13166e+18
1.92030e+02,1.13221e+18,8.82645e+17,1.13221e+18
1.92040e+02,1.13276e+18,8.82216e+17,1.13276e+18
1.92050e+02,1.13331e+18,8.81787e+17,1.13331e+18
1.92060e+02,1.13386e+18,8.81358e+17,1.13386e+18
1.92070e+02,1.13441e+18,8.80930e+17,1.13441e+18
1.92080e+02,1.13496e+18,8.80502e+17,1.13496e+18
1.92090e+02,1.13551e+18,8.80074e+17,1.13551e+18
1.92100e+02,1.13607e+18,8.79646e+17,1.13607e+18
1.92110e+02,1.13662e+18,8.79219e+17,1.13662e+18
1.92120e+02,1.13717e+18,8.78792e+17,1.13717e+18
1.92130e+02,1.13772e+18,8.78364e+17,1.13772e+18
1.92140e+02,1.13828e+18,8.77938e+17,1.13828e+18
1.92150e+02,1.13883e+18,8.77511e+17,1.13883e+18
1.92160e+02,1.13938e+18,8.77084e+17,1.13938e+18
1.92170e+02,1.13994e+18,8.76658e+17,1.13994e+18
1.92180e+02,1.14049e+18,8.76232e+17,1.14049e+18
1.92190e+02,1.14105e+18,8.75806e+17,1.14105e+18
1.92200e+02,1.14160e+18,8.75381e+17,1.14160e+18
1.92210e+02,1.14216e+18,8.74955e+17,1.14216e+18
1.92220e+02,1.14271e+18,8.74530e+17,1.14271e+18
1.92230e+02,1.14327e+18,8.74105e+17,1.14327e+18
1.92240e+02,1.14382e+18,8.73680e+17,1.14382e+18
1.92250e+02,1.14438e+18,8.73256e+17,1.14438e+18
1.92260e+02,1.14494e+18,8.72831e+17,1.14494e+18
1.92270e+02,1.14549e+18,8.72407e+17,1.14549e+18
1.92280e+02,1.14605e+18,8.71983e+17,1.14605e+18
1.92290e+02,1.14661e+18,8.71559e+17,1.14661e+18
1.92300e+02,1.14716e+18,8.71136e+17,1.14716e+18
1.92310e+02,1.14772e+18,8.70712e+17,1.14772e+18
1.92320e+02,1.14828e+18,8.70289e+17,1.14828e+18
1.92330e+02,1.14884e+18,8.69866e+17,1.14884e+18
1.92340e+02,1.14940e+18,8.69443e+17,1.14940e+18
1.92350e+02,1.14996e+18,8.69021e+17,1.14996e+18
1.92360e+02,1.15052e+18,8.68598e+17,1.15052e+18
1.92370e+02,1.15107e+18,8.68176e+17,1.15107e+18
1.92380e+02,1.15163e+18,8.67754e+17,1.15163e+18
1.92390e+02,1.15219e+18,8.67333e+17,1.15219e+18
1.92400e+02,1.15275e+18,8.66911e+17,1.15275e+18
1.92410e+02,1.15332e+18,8.66490e+17,1.15332e+18
1.92420e+02,1.15388e+18,8.66069e+17,1.15388e+18
1.92430e+02,1.15444e+18,8.65648e+17,1.15444e+18
1.92440e+02,1.15500e+18,8.65227e+17,1.15500e+18
1.92450e+02,1.15556e+18,8.64807e+17,1.15556e+18
1.92460e+02,1.15612e+18,8.64386e+17,1.15612e+18
1.92470e+02,1.15668e+18,8.63966e+17,1.15668e+18
1.92480e+02,1.15725e+18,8.63546e+17,1.15725e+18
1.92490e+02,1.15781e+18,8.63127e+17,1.15781e+18
1.92500e+02,1.15837e+18,8.62707e+17,1.15837e+18
1.92510e+02,1.15894e+18,8.62288e+17,1.15894e+18
1.92520e+02,1.15950e+18,8.61869e+17,1.15950e+18
1.92530e+02,1.16006e+18,8.61450e+17,1.16006e+18
1.92540e+02,1.16063e+18,8.61031e+17,1.16063e+18
1.92550e+02,1.16119e+18,8.60613e+17,1.16119e+18
1.92560e+02,1.16176e+18,8.60195e+17,1.16176e+18
1.92570e+02,1.16232e+18,8.59777e+17,1.16232e+18
1.92580e+02,1.16289e+18,8.59359e+17,1.16289e+18
1.92590e+02,1.16345e+18,8.58941e+17,1.16345e+18
1.92600e+02,1.16402e+18,8.58524e+17,1.16402e+18
1.92610e+02,1.16458e+18,8.58106e+17,1.16458e+18
1.92620e+02,1.16515e+18,8.57689e+17,1.16515e+18
1.92630e+02,1.16572e+18,8.57273e+17,1.16572e+18
1.92640e+02,1.16628e+18,8.56856e+17,1.16628e+18
1.92650e+02,1.16685e+18,8.56440e+17,1.16685e+18
1.92660e+02,1.16742e+18,8.56023e+17,1.16742e+18
1.92670e+02,1.16798e+18,8.55607e+17,1.16798e+18
1.92680e+02,1.16855e+18,8.55191e+17,1.16855e+18
1.92690e+02,1.16912e+18,8.54776e+17,1.16912e+18
1.92700e+02,1.16969e+18,8.54360e+17,1.16969e+18
1.92710e+02,1.17026e+18,8.53945e+17,1.17026e+18
1.92720e+02,1.17083e+18,8.53530e+17,1.17083e+18
1.92730e+02,1.17140e+18,8.53115e+17,1.17140e+18
1.92740e+02,1.17197e+18,8.52701e+17,1.17197e+18
1.92750e+02,1.17254e+18,8.52286e+17,1.17254e+18
1.92760e+02,1.17311e+18,8.51872e+17,1.17311e+18
1.92770e+02,1.17368e+18,8.51458e+17,1.17368e+18
1.92780e+02,1.17425e+18,8.51044e+17,1.17425e+18
1.92790e+02,1.17482e+18,8.50631e+17,1.17482e+18
1.92800e+02,1.17539e+18,8.50217e+17,1.17539e+18
1.92810e+02,1.17596e+18,8.49804e+17,1.17596e+18
1.92820e+02,1.17653e+18,8.49391e+17,1.17653e+18
1.92830e+02,1.17710e+18,8.48978e+17,1.17710e+18
1.92840e+02,1.17768e+18,8.48566e+17,1.17768e+18
1.92850e+02,1.17825e+18,8.48153e+17,1.17825e+18
1.92860e+02,1.17882e+18,8.47741e+17,1.17882e+18
1.92870e+02,1.17940e+18,8.47329e+17,1.17940e+18
1.92880e+02,1.17997e+18,8.46917e+17,1.17997e+18
1.92890e+02,1.18054e+18,8.46506e+17,1.18054e+18
1.92900e+02,1.18112e+18,8.46094e+17,1.18112e+18
1.92910e+02,1.18169e+18,8.45683e+17,1.18169e+18
1.92920e+02,1.18227e+18,8.45272e+17,1.18227e+18
1.92930e+02,1.18284e+18,8.44861e+17,1.18284e+18
1.92940e+02,1.18342e+18,8.44451e+17,1.18342e+18
1.92950e+02,1.18399e+18,8.44040e+17,1.18399e+18
1.92960e+02,1.18457e+18,8.43630e+17,1.18457e+18
1.92970e+02,1.18514e+18,8.43220e+17,1.18514e+18
1.92980e+02,1.18572e+18,8.42810e+17,1.18572e+18
1.92990e+02,1.18630e+18,8.42401e+17,1.18630e+18
1.93000e+02,1.18687e+18,8.41991e+17,1.18687e+18
1.93010e+02,1.18745e+18,8.41582e+17,1.18745e+18
1.93020e+02,1.18803e+18,8.41173e+17,1.18803e+18
1.93030e+02,1.18860e+18,8.40764e+17,1.18860e+18
1.93040e+02,1.18918e+18,8.40356e+17,1.18918e+18
1.93050e+02,1.18976e+18,8.39947e+17,1.18976e+18
1.93060e+02,1.19034e+18,8.39539e+17,1.19034e+18
1.93070e+02,1.19092e+18,8.39131e+17,1.19092e+18
1.93080e+02,1.19150e+18,8.38723e+17,1.19150e+18
1.93090e+02,1.19208e+18,8.38316e+17,1.19208e+18
1.93100e+02,1.19266e+18,8.37908e+17,1.19266e+18
1.93110e+02,1.19324e+18,8.37501e+17,1.19324e+18
1.93120e+02,1.19382e+18,8.37094e+17,1.19382e+18
1.93130e+02,1.19440e+18,8.36687e+17,1.19440e+18
1.93140e+02,1.19498e+18,8.36281e+17,1.19498e+18
1.93150e+02,1.19556e+18,8.35874e+17,1.19556e+18
1.93160e+02,1.19614e+18,8.35468e+17,1.19614e+18
1.93170e+02,1.19672e+18,8.35062e+17,1.19672e+18
1.93180e+02,1.19730e+18,8.34656e+17,1.19730e+18
1.93190e+02,1.19788e+18,8.34250e+17,1.19788e+18
1.93200e+02,1.19847e+18,8.33845e+17,1.19847e+18
1.93210e+02,1.19905e+18,8.33440e+17,1.19905e+18
1.93220e+02,1.19963e+18,8.33035e+17,1.19963e+18
1.93230e+02,1.20022e+18,8.32630e+17,1.20022e+18
1.93240e+02,1.20080e+18,8.32225e+17,1.20080e+18
1.93250e+02,1.20138e+18,8.31821e+17,1.20138e+18
1.93260e+02,1.20197e+18,8.31416e+17,1.20197e+18
1.93270e+02,1.20255e+18,8.31012e+17,1.20255e+18
1.93280e+02,1.20314e+18,8.30608e+17,1.20314e+18
1.93290e+02,1.20372e+18,8.30205e+17,1.20372e+18
1.93300e+02,1.20431e+18,8.29801e+17,1.20431e+18
1.93310e+02,1.20489e+18,8.29398e+17,1.20489e+18
1.93320e+02,1.20548e+18,8.28995e+17,1.20548e+18
1.93330e+02,1.20606e+18,8.28592e+17,1.20606e+18
1.93340e+02,1.20665e+18,8.28189e+17,1.20665e+18
1.93350e+02,1.20724e+18,8.27787e+17,1.20724e+18
1.93360e+02,1.20783e+18,8.27385e+17,1.20783e+18
1.93370e+02,1.20841e+18,8.26982e+17,1.20841e+18
1.93380e+02,1.20900e+18,8.26581e+17,1.20900e+18
1.93390e+02,1.20959e+18,8.26179e+17,1.20959e+18
1.93400e+02,1.21018e+18,8.25777e+17,1.21018e+18
1.93410e+02,1.21076e+18,8.25376e+17,1.21076e+18
1.93420e+02,1.21135e+18,8.24975e+17,1.21135e+18
1.93430e+02,1.21194e+18,8.24574e+17,1.21194e+18
1.93440e+02,1.21253e+18,8.24173e+17,1.21253e+18
1.93450e+02,1.21312e+18,8.23773e+17,1.21312e+18
1.93460e+02,1.21371e+18,8.23372e+17,1.21371e+18
1.93470e+02,1.21430e+18,8.22972e+17,1.21430e+18
1.93480e+02,1.21489e+18,8.22572e+17,1.21489e+18
1.93490e+02,1.21548e+18,8.22172e+17,1.21548e+18
1.93500e+02,1.21607e+18,8.21773e+17,1.21607e+18
1.93510e+02,1.21666e+18,8.21373e+17,1.21666e+18
1.93520e+02,1.21726e+18,8.20974e+17,1.21726e+18
1.93530e+02,1.21785e+18,8.20575e+17,1.21785e+18
1.93540e+02,1.21844e+18,8.20177e+17,1.21844e+18
1.93550e+02,1.21903e+18,8.19778e+17,1.21903e+18
1.93560e+02,1.21963e+18,8.19380e+17,1.21963e+18
1.93570e+02,1.22022e+18,8.18981e+17,1.22022e+18
1.93580e+02,1.22081e+18,8.18583e+17,1.22081e+18
1.93590e+02,1.22141e+18,8.18185e+17,1.22141e+18
1.93600e+02,1.22200e+18,8.17788e+17,1.22200e+18
1.93610e+02,1.22259e+18,8.17390e+17,1.22259e+18
1.93620e+02,1.22319e+18,8.16993e+17,1.22319e+18
1.93630e+02,1.22378e+18,8.16596e+17,1.22378e+18
1.93640e+02,1.22438e+18,8.16199e+17,1.22438e+18
1.93650e+02,1.22497e+18,8.15803e+17,1.22497e+18
1.93660e+02,1.22557e+18,8.15406e+17,1.22557e+18
1.93670e+02,1.22616e+18,8.15010e+17,1.22616e+18
1.93680e+02,1.22676e+18,8.14614e+17,1.22676e+18
1.93690e+02,1.22736e+18,8.14218e+17,1.22736e+18
1.93700e+02,1.22795e+18,8.13822e+17,1.22795e+18
1.93710e+02,1.22855e+18,8.13427e+17,1.22855e+18
1.93720e+02,1.22915e+18,8.13031e+17,1.22915e+18
1.93730e+02,1.22975e+18,8.12636e+17,1.22975e+18
1.93740e+02,1.23034e+18,8.12241e+17,1.23034e+18
1.93750e+02,1.23094e+18,8.11846e+17,1.23094e+18
1.93760e+02,1.23154e+18,8.11452e+17,1.23154e+18
1.93770e+02,1.23214e+18,8.11058e+17,1.23214e+18
1.93780e+02,1.23274e+18,8.10663e+17,1.23274e+18
1.93790e+02,1.23334e+18,8.10269e+17,1.23334e+18
1.93800e+02,1.23394e+18,8.09876e+17,1.23394e+18
1.93810e+02,1.23454e+18,8.09482e+17,1.23454e+18
1.93820e+02,1.23514e+18,8.09089e+17,1.23514e+18
1.93830e+02,1.23574e+18,8.08695e+17,1.23574e+18
1.93840e+02,1.23634e+18,8.08302e+17,1.23634e+18
1.93850e+02,1.23694e+18,8.07910e+17,1.23694e+18
1.93860e+02,1.23754e+18,8.07517e+17,1.23754e+18
1.93870e+02,1.23814e+18,8.07124e+17,1.23814e+18
1.93880e+02,1.23875e+18,8.06732e+17,1.23875e+18
1.93890e+02,1.23935e+18,8.06340e+17,1.23935e+18
1.93900e+02,1.23995e+18,8.05948e+17,1.23995e+18
1.93910e+02,1.24055e+18,8.05557e+17,1.24055e+18
1.93920e+02,1.24116e+18,8.05165e+17,1.24116e+18
1.93930e+02,1.24176e+18,8.04774e+17,1.24176e+18
1.93940e+02,1.24236e+18,8.04383e+17,1.24236e+18
1.93950e+02,1.24297e+18,8.03992e+17,1.24297e+18
1.93960e+02,1.24357e+18,8.03601e+17,1.24357e+18
1.93970e+02,1.24418e+18,8.03210e+17,1.24418e+18
1.93980e+02,1.24478e+18,8.02820e+17,1.24478e+18
1.93990e+02,1.24539e+18,8.02430e+17,1.24539e+18
1.94000e+02,1.24599e+18,8.02040e+17,1.24599e+18
1.94010e+02,1.24660e+18,8.01650e+17,1.24660e+18
1.94020e+02,1.24720e+18,8.01261e+17,1.24720e+18
1.94030e+02,1.24781e+18,8.00871e+17,1.24781e+18
1.94040e+02,1.24842e+18,8.00482e+17,1.24842e+18
1.94050e+02,1.24902e+18,8.00093e+17,1.24902e+18
1.94060e+02,1.24963e+18,7.99704e+17,1.24963e+18
1.94070e+02,1.25024e+18,7.99315e+17,1.25024e+18
1.94080e+02,1.25085e+18,7.98927e+17,1.25085e+18
1.94090e+02,1.25146e+18,7.98539e+17,1.25146e+18
1.94100e+02,1.25206e+18,7.98151e+17,1.25206e+18
1.94110e+02,1.25267e+18,7.97763e+17,1.25267e+18
1.94120e+02,1.25328e+18,7.97375e+17,1.25328e+18
1.94130e+02,1.25389e+18,7.96987e+17,1.25389e+18
1.94140e+02,1.25450e+18,7.96600e+17,1.25450e+18
1.94150e+02,1.25511e+18,7.96213e+17,1.25511e+18
1.94160e+02,1.25572e+18,7.95826e+17,1.25572e+18
1.94170e+02,1.25633e+18,7.95439e+17,1.25633e+18
1.94180e+02,1.25694e+18,7.95053e+17,1.25694e+18
1.94190e+02,1.25755e+18,7.94666e+17,1.25755e+18
1.94200e+02,1.25817e+18,7.94280e+17,1.25817e+18
1.94210e+02,1.25878e+18,7.93894e+17,1.25878e+18
1.94220e+02,1.25939e+18,7.93508e+17,1.25939e+18
1.94230e+02,1.26000e+18,7.93123e+17,1.26000e+18
1.94240e+02,1.26061e+18,7.92737e+17,1.26061e+18
1.94250e+02,1.26123e+18,7.92352e+17,1.26123e+18
1.94260e+02,1.26184e+18,7.91967e+17,1.26184e+18
1.94270e+02,1.26245e+18,7.91582e+17,1.26245e+18
1.94280e+02,1.26307e+18,7.91197e+17,1.26307e+18
1.94290e+02,1.26368e+18,7.90813e+17,1.26368e+18
1.94300e+02,1.26430e+18,7.90428e+17,1.26430e+18
1.94310e+02,1.26491e+18,7.90044e+17,1.26491e+18
1.94320e+02,1.26553e+18,7.89660e+17,1.26553e+18
1.94330e+02,1.26614e+18,7.89276e+17,1.26614e+18
1.94340e+02,1.26676e+18,7.88893e+17,1.26676e+18
1.94350e+02,1.26737e+18,7.88509e+17,1.26737e+18
1.94360e+02,1.26799e+18,7.88126e+17,1.26799e+18
1.94370e+02,1.26861e+18,7.87743e+17,1.26861e+18
1.94380e+02,1.26922e+18,7.87360e+17,1.26922e+18
1.94390e+02,1.26984e+18,7.86978e+17,1.26984e+18
1.94400e+02,1.27046e+18,7.86595e+17,1.27046e+18
1.94410e+02,1.27108e+18,7.86213e+17,1.27108e+18
1.94420e+02,1.27169e+18,7.85831e+17,1.27169e+18
1.94430e+02,1.27231e+18,7.85449e+17,1.27231e+18
1.94440e+02,1.27293e+18,7.85067e+17,1.27293e+18
1.94450e+02,1.27355e+18,7.84686e+17,1.27355e+18
1.94460e+02,1.27417e+18,7.84304e+17,1.27417e+18
1.94470e+02,1.27479e+18,7.83923e+17,1.27479e+18
1.94480e+02,1.27541e+18,7.83542e+17,1.27541e+18
1.94490e+02,1.27603e+18,7.83161e+17,1.27603e+18
1.94500e+02,1.27665e+18,7.82781e+17,1.27665e+18
1.94510e+02,1.27727e+18,7.82400e+17,1.27727e+18
1.94520e+02,1.27789e+18,7.82020e+17,1.27789e+18
1.94530e+02,1.27851e+18,7.81640e+17,1.27851e+18
1.94540e+02,1.27913e+18,7.81260e+17,1.27913e+18
1.94550e+02,1.27976e+18,7.80880e+17,1.27976e+18
1.94560e+02,1.28038e+18,7.80501e+17,1.28038e+18
1.94570e+02,1.28100e+18,7.80122e+17,1.28100e+18
1.94580e+02,1.28162e+18,7.79743e+17,1.28162e+18
1.94590e+02,1.28225e+18,7.79364e+17,1.28225e+18
1.94600e+02,1.28287e+18,7.78985e+17,1.28287e+18
1.94610e+02,1.28349e+18,7.78606e+17,1.28349e+18
1.94620e+02,1.28412e+18,7.78228e+17,1.28412e+18
1.94630e+02,1.28474e+18,7.77850e+17,1.28474e+18
1.94640e+02,1.28537e+18,7.77472e+17,1.28537e+18
1.94650e+02,1.28599e+18,7.77094e+17,1.28599e+18
1.94660e+02,1.28662e+18,7.76716e+17,1.28662e+18
1.94670e+02,1.28724e+18,7.76339e+17,1.28724e+18
1.94680e+02,1.28787e+18,7.75961e+17,1.28787e+18
1.94690e+02,1.28849e+18,7.75584e+17,1.28849e+18
1.94700e+02,1.28912e+18,7.75207e+17,1.28912e+18
1.94710e+02,1.28975e+18,7.74830e+17,1.28975e+18
1.94720e+02,1.29037e+18,7.74454e+17,1.29037e+18
1.94730e+02,1.29100e+18,7.74078e+17,1.29100e+18
1.94740e+02,1.29163e+18,7.73701e+17,1.29163e+18
1.94750e+02,1.29226e+18,7.73325e+17,1.29226e+18
1.94760e+02,1.29289e+18,7.72949e+17,1.29289e+18
1.94770e+02,1.29352e+18,7.72574e+17,1.29352e+18
1.94780e+02,1.29414e+18,7.72198e+17,1.29414e+18
1.94790e+02,1.29477e+18,7.71823e+17,1.29477e+18
1.94800e+02,1.29540e+18,7.71448e+17,1.29540e+18
1.94810e+02,1.29603e+18,7.71073e+17,1.29603e+18
1.94820e+02,1.29666e+18,7.70698e+17,1.29666e+18
1.94830e+02,1.29729e+18,7.70324e+17,1.29729e+18
1.94840e+02,1.29792e+18,7.69949e+17,1.29792e+18
1.94850e+02,1.29856e+18,7.69575e+17,1.29856e+18
1.94860e+02,1.29919e+18,7.69201e+17,1.29919e+18
1.94870e+02,1.29982e+18,7.68827e+17,1.29982e+18
1.94880e+02,1.30045e+18,7.68454e+17,1.30045e+18
1.94890e+02,1.30108e+18,7.68080e+17,1.30108e+18
1.94900e+02,1.30172e+18,7.67707e+17,1.30172e+18
1.94910e+02,1.30235e+18,7.67334e+17,1.30235e+18
1.94920e+02,1.30298e+18,7.66961e+17,1.30298e+18
1.94930e+02,1.30361e+18,7.66588e+17,1.30361e+18
1.94940e+02,1.30425e+18,7.66216e+17,1.30425e+18
1.94950e+02,1.30488e+18,7.65843e+17,1.30488e+18
1.94960e+02,1.30552e+18,7.65471e+17,1.30552e+18
1.94970e+02,1.30615e+18,7.65099e+17,1.30615e+18
1.94980e+02,1.30679e+18,7.64727e+17,1.30679e+18
1.94990e+02,1.30742e+18,7.64356e+17,1.30742e+18
1.95000e+02,1.30806e+18,7.63984e+17,1.30806e+18
1.95010e+02,1.30869e+18,7.63613e+17,1.30869e+18
1.95020e+02,1.30933e+18,7.63242e+17,1.30933e+18
1.95030e+02,1.30997e+18,7.62871e+17,1.30997e+18
1.95040e+02,1.31060e+18,7.62500e+17,1.31060e+18
1.95050e+02,1.31124e+18,7.62129e+17,1.31124e+18
1.95060e+02,1.31188e+18,7.61759e+17,1.31188e+18
1.95070e+02,1.31252e+18,7.61389e+17,1.31252e+18
1.95080e+02,1.31316e+18,7.61019e+17,1.31316e+18
1.95090e+02,1.31379e+18,7.60649e+17,1.31379e+18
1.95100e+02,1.31443e+18,7.60279e+17,1.31443e+18
1.95110e+02,1.31507e+18,7.59910e+17,1.31507e+18
1.95120e+02,1.31571e+18,7.59540e+17,1.31571e+18
1.95130e+02,1.31635e+18,7.59171e+17,1.31635e+18
1.95140e+02,1.31699e+18,7.58802e+17,1.31699e+18
1.95150e+02,1.31763e+18,7.58434e+17,1.31763e+18
1.95160e+02,1.31827e+18,7.58065e+17,1.31827e+18
1.95170e+02,1.31891e+18,7.57697e+17,1.31891e+18
1.95180e+02,1.31955e+18,7.57328e+17,1.31955e+18
1.95190e+02,1.32020e+18,7.56960e+17,1.32020e+18
1.95200e+02,1.32084e+18,7.56592e+17,1.32084e+18
1.95210e+02,1.32148e+18,7.56225e+17,1.32148e+18
1.95220e+02,1.32212e+18,7.55857e+17,1.32212e+18
1.95230e+02,1.32277e+18,7.55490e+17,1.32277e+18
1.95240e+02,1.32341e+18,7.55123e+17,1.32341e+18
1.95250e+02,1.32405e+18,7.54756e+17,1.32405e+18
1.95260e+02,1.32470e+18,7.54389e+17,1.32470e+18
1.95270e+02,1.32534e+18,7.54022e+17,1.32534e+18
1.95280e+02,1.32598e+18,7.53656e+17,1.32598e+18
1.95290e+02,1.32663e+18,7.53290e+17,1.32663e+18
1.95300e+02,1.32727e+18,7.52923e+17,1.32727e+18
1.95310e+02,1.32792e+18,7.52558e+17,1.32792e+18
1.95320e+02,1.32857e+18,7.52192e+17,1.32857e+18
1.95330e+02,1.32921e+18,7.51826e+17,1.32921e+18
1.95340e+02,1.32986e+18,7.51461e+17,1.32986e+18
1.95350e+02,1.33050e+18,7.51096e+17,1.33050e+18
1.95360e+02,1.33115e+18,7.50731e+17,1.33115e+18
1.95370e+02,1.33180e+18,7.50366e+17,1.33180e+18
1.95380e+02,1.33245e+18,7.50001e+17,1.33245e+18
1.95390e+02,1.33309e+18,7.49637e+17,1.33309e+18
1.95400e+02,1.33374e+18,7.49272e+17,1.33374e+18
1.95410e+02,1.33439e+18,7.48908e+17,1.33439e+18
1.95420e+02,1.33504e+18,7.48544e+17,1.33504e+18
1.95430e+02,1.33569e+18,7.48180e+17,1.33569e+18
1.95440e+02,1.33634e+18,7.47817e+17,1.33634e+18
1.95450e+02,1.33699e+18,7.47453e+17,1.33699e+18
1.95460e+02,1.33764e+18,7.47090e+17,1.33764e+18
1.95470e+02,1.33829e+18,7.46727e+17,1.33829e+18
1.95480e+02,1.33894e+18,7.46364e+17,1.33894e+18
1.95490e+02,1.33959e+18,7.46001e+17,1.33959e+18
1.95500e+02,1.34024e+18,7.45639e+17,1.34024e+18
1.95510e+02,1.34089e+18,7.45276e+17,1.34089e+18
1.95520e+02,1.34154e+18,7.44914e+17,1.34154e+18
1.95530e+02,1.34220e+18,7.44552e+17,1.34220e+18
1.95540e+02,1.34285e+18,7.44190e+17,1.34285e+18
1.95550e+02,1.34350e+18,7.43829e+17,1.34350e+18
1.95560e+02,1.34416e+18,7.43467e+17,1.34416e+18
1.95570e+02,1.34481e+18,7.43106e+17,1.34481e+18
1.95580e+02,1.34546e+18,7.42745e+17,1.34546e+18
1.95590e+02,1.34612e+18,7.42384e+17,1.34612e+18
1.95600e+02,1.34677e+18,7.42023e+17,1.34677e+18
1.95610e+02,1.34743e+18,7.41662e+17,1.34743e+18
1.95620e+02,1.34808e+18,7.41302e+17,1.34808e+18
1.95630e+02,1.34874e+18,7.40942e+17,1.34874e+18
1.95640e+02,1.34939e+18,7.40582e+17,1.34939e+18
1.95650e+02,1.35005e+18,7.40222e+17,1.35005e+18
1.95660e+02,1.35071e+18,7.39862e+17,1.35071e+18
1.95670e+02,1.35136e+18,7.39502e+17,1.35136e+18
1.95680e+02,1.35202e+18,7.39143e+17,1.35202e+18
1.95690e+02,1.35268e+18,7.38784e+17,1.35268e+18
1.95700e+02,1.35333e+18,7.38425e+17,1.35333e+18
1.95710e+02,1.35399e+18,7.38066e+17,1.35399e+18
1.95720e+02,1.35465e+18,7.37707e+17,1.35465e+18
1.95730e+02,1.35531e+18,7.37349e+17,1.35531e+18
1.95740e+02,1.35597e+18,7.36990e+17,1.35597e+18
1.95750e+02,1.35663e+18,7.36632e+17,1.35663e+18
1.95760e+02,1.35729e+18,7.36274e+17,1.35729e+18
1.95770e+02,1.35795e+18,7.35916e+17,1.35795e+18
1.95780e+02,1.35861e+18,7.35559e+17,1.35861e+18
1.95790e+02,1.35927e+18,7.35201e+17,1.35927e+18
1.95800e+02,1.35993e+18,7.34844e+17,1.35993e+18
1.95810e+02,1.36059e+18,7.34487e+17,1.36059e+18
1.95820e+02,1.36125e+18,7.34130e+17,1.36125e+18
1.95830e+02,1.36191e+18,7.33773e+17,1.36191e+18
1.95840e+02,1.36258e+18,7.33416e+17,1.36258e+18
1.95850e+02,1.36324e+18,7.33060e+17,1.36324e+18
1.95860e+02,1.36390e+18,7.32704e+17,1.36390e+18
1.95870e+02,1.36457e+18,7.32347e+17,1.36457e+18
1.95880e+02,1.36523e+18,7.31992e+17,1.36523e+18
1.95890e+02,1.36589e+18,7.31636e+17,1.36589e+18
1.95900e+02,1.36656e+18,7.31280e+17,1.36656e+18
1.95910e+02,1.36722e+18,7.30925e+17,1.36722e+18
1.95920e+02,1.36789e+18,7.30570e+17,1.36789e+18
1.95930e+02,1.36855e+18,7.30215e+17,1.36855e+18
1.95940e+02,1.36922e+18,7.29860e+17,1.36922e+18
1.95950e+02,1.36988e+18,7.29505e+17,1.36988e+18
1.95960e+02,1.37055e+18,7.29150e+17,1.37055e+18
1.95970e+02,1.37121e+18,7.28796e+17,1.37121e+18
1.95980e+02,1.37188e+18,7.28442e+17,1.37188e+18
1.95990e+02,1.37255e+18,7.28088e+17,1.37255e+18
1.96000e+02,1.37322e+18,7.27734e+17,1.37322e+18
1.96010e+02,1.37388e+18,7.27380e+17,1.37388e+18
1.96020e+02,1.37455e+18,7.27027e+17,1.37455e+18
1.96030e+02,1.37522e+18,7.26674e+17,1.37522e+18
1.96040e+02,1.37589e+18,7.26320e+17,1.37589e+18
1.96050e+02,1.37656e+18,7.25967e+17,1.37656e+18
1.96060e+02,1.37723e+18,7.25615e+17,1.37723e+18
1.96070e+02,1.37790e+18,7.25262e+17,1.37790e+18
1.96080e+02,1.37857e+18,7.24909e+17,1.37857e+18
1.96090e+02,1.37924e+18,7.24557e+17,1.37924e+18
1.96100e+02,1.37991e+18,7.24205e+17,1.37991e+18
1.96110e+02,1.38058e+18,7.23853e+17,1.38058e+18
1.96120e+02,1.38125e+18,7.23501e+17,1.38125e+18
1.96130e+02,1.38192e+18,7.23150e+17,1.38192e+18
1.96140e+02,1.38259e+18,7.22798e+17,1.38259e+18
1.96150e+02,1.38327e+18,7.22447e+17,1.38327e+18
1.96160e+02,1.38394e+18,7.22096e+17,1.38394e+18
1.96170e+02,1.38461e+18,7.21745e+17,1.38461e+18
1.96180e+02,1.38528e+18,7.21394e+17,1.38528e+18
1.96190e+02,1.38596e+18,7.21043e+17,1.38596e+18
1.96200e+02,1.38663e+18,7.20693e+17,1.38663e+18
1.96210e+02,1.38731e+18,7.20343e+17,1.38731e+18
1.96220e+02,1.38798e+18,7.19993e+17,1.38798e+18
1.96230e+02,1.38866e+18,7.19643e+17,1.38866e+18
1.96240e+02,1.38933e+18,7.19293e+17,1.38933e+18
