"Time","avg(D+_density)","avg(D_density)","avg(em_density)","avg(ionization_rate)","avg(recombination_rate)"
2.64030e+02,2.76892e+19,3.60911e+16,2.76892e+19,3.31236e-14,9.36625e-22
2.64040e+02,2.77045e+19,3.60713e+16,2.77045e+19,3.31249e-14,9.36619e-22
2.64050e+02,2.77197e+19,3.60514e+16,2.77197e+19,3.31262e-14,9.36613e-22
2.64060e+02,2.77350e+19,3.60316e+16,2.77350e+19,3.31275e-14,9.36607e-22
2.64070e+02,2.77502e+19,3.60118e+16,2.77502e+19,3.31288e-14,9.36601e-22
2.64080e+02,2.77655e+19,3.59920e+16,2.77655e+19,3.31301e-14,9.36595e-22
2.64090e+02,2.77808e+19,3.59722e+16,2.77808e+19,3.31314e-14,9.36588e-22
2.64100e+02,2.77961e+19,3.59524e+16,2.77961e+19,3.31327e-14,9.36582e-22
2.64110e+02,2.78114e+19,3.59326e+16,2.78114e+19,3.31340e-14,9.36576e-22
2.64120e+02,2.78267e+19,3.59129e+16,2.78267e+19,3.31353e-14,9.36570e-22
2.64130e+02,2.78420e+19,3.58931e+16,2.78420e+19,3.31367e-14,9.36564e-22
2.64140e+02,2.78573e+19,3.58734e+16,2.78573e+19,3.31380e-14,9.36558e-22
2.64150e+02,2.78727e+19,3.58536e+16,2.78727e+19,3.31393e-14,9.36551e-22
2.64160e+02,2.78880e+19,3.58339e+16,2.78880e+19,3.31406e-14,9.36545e-22
2.64170e+02,2.79033e+19,3.58142e+16,2.79033e+19,3.31419e-14,9.36539e-22
2.64180e+02,2.79187e+19,3.57945e+16,2.79187e+19,3.31432e-14,9.36533e-22
2.64190e+02,2.79341e+19,3.57748e+16,2.79341e+19,3.31445e-14,9.36527e-22
2.64200e+02,2.79495e+19,3.57551e+16,2.79495e+19,3.31458e-14,9.36521e-22
2.64210e+02,2.79648e+19,3.57354e+16,2.79648e+19,3.31471e-14,9.36514e-22
2.64220e+02,2.79802e+19,3.57158e+16,2.79802e+19,3.31484e-14,9.36508e-22
2.64230e+02,2.79956e+19,3.56961e+16,2.79956e+19,3.31498e-14,9.36502e-22
2.64240e+02,2.80111e+19,3.56765e+16,2.80111e+19,3.31511e-14,9.36496e-22
2.64250e+02,2.80265e+19,3.56568e+16,2.80265e+19,3.31524e-14,9.36490e-22
2.64260e+02,2.80419e+19,3.56372e+16,2.80419e+19,3.31537e-14,9.36483e-22
2.64270e+02,2.80574e+19,3.56176e+16,2.80574e+19,3.31550e-14,9.36477e-22
2.64280e+02,2.80728e+19,3.55980e+16,2.80728e+19,3.31563e-14,9.36471e-22
2.64290e+02,2.80883e+19,3.55784e+16,2.80883e+19,3.31576e-14,9.36465e-22
2.64300e+02,2.81037e+19,3.55588e+16,2.81037e+19,3.31590e-14,9.36459e-22
2.64310e+02,2.81192e+19,3.55392e+16,2.81192e+19,3.31603e-14,9.36452e-22
2.64320e+02,2.81347e+19,3.55197e+16,2.81347e+19,3.31616e-14,9.36446e-22
2.64330e+02,2.81502e+19,3.55001e+16,2.81502e+19,3.31629e-14,9.36440e-22
2.64340e+02,2.81657e+19,3.54806e+16,2.81657e+19,3.31642e-14,9.36434e-22
2.64350e+02,2.81812e+19,3.54610e+16,2.81812e+19,3.31655e-14,9.36428e-22
2.64360e+02,2.81968e+19,3.54415e+16,2.81968e+19,3.31669e-14,9.36421e-22
2.64370e+02,2.82123e+19,3.54220e+16,2.82123e+19,3.31682e-14,9.36415e-22
2.64380e+02,2.82278e+19,3.54025e+16,2.82278e+19,3.31695e-14,9.36409e-22
2.64390e+02,2.82434e+19,3.53830e+16,2.82434e+19,3.31708e-14,9.36403e-22
2.64400e+02,2.82589e+19,3.53635e+16,2.82589e+19,3.31721e-14,9.36397e-22
2.64410e+02,2.82745e+19,3.53440e+16,2.82745e+19,3.31735e-14,9.36390e-22
2.64420e+02,2.82901e+19,3.53246e+16,2.82901e+19,3.31748e-14,9.36384e-22
2.64430e+02,2.83057e+19,3.53051e+16,2.83057e+19,3.31761e-14,9.36378e-22
2.64440e+02,2.83213e+19,3.52857e+16,2.83213e+19,3.31774e-14,9.36372e-22
2.64450e+02,2.83369e+19,3.52662e+16,2.83369e+19,3.31787e-14,9.36365e-22
2.64460e+02,2.83525e+19,3.52468e+16,2.83525e+19,3.31801e-14,9.36359e-22
2.64470e+02,2.83681e+19,3.52274e+16,2.83681e+19,3.31814e-14,9.36353e-22
2.64480e+02,2.83838e+19,3.52080e+16,2.83838e+19,3.31827e-14,9.36347e-22
2.64490e+02,2.83994e+19,3.51886e+16,2.83994e+19,3.31840e-14,9.36341e-22
2.64500e+02,2.84151e+19,3.51692e+16,2.84151e+19,3.31854e-14,9.36334e-22
2.64510e+02,2.84307e+19,3.51498e+16,2.84307e+19,3.31867e-14,9.36328e-22
2.64520e+02,2.84464e+19,3.51305e+16,2.84464e+19,3.31880e-14,9.36322e-22
2.64530e+02,2.84621e+19,3.51111e+16,2.84621e+19,3.31893e-14,9.36316e-22
2.64540e+02,2.84778e+19,3.50918e+16,2.84778e+19,3.31907e-14,9.36309e-22
2.64550e+02,2.84935e+19,3.50724e+16,2.84935e+19,3.31920e-14,9.36303e-22
2.64560e+02,2.85092e+19,3.50531e+16,2.85092e+19,3.31933e-14,9.36297e-22
2.64570e+02,2.85249e+19,3.50338e+16,2.85249e+19,3.31946e-14,9.36291e-22
2.64580e+02,2.85406e+19,3.50145e+16,2.85406e+19,3.31960e-14,9.36284e-22
2.64590e+02,2.85564e+19,3.49952e+16,2.85564e+19,3.31973e-14,9.36278e-22
2.64600e+02,2.85721e+19,3.49759e+16,2.85721e+19,3.31986e-14,9.36272e-22
2.64610e+02,2.85879e+19,3.49566e+16,2.85879e+19,3.31999e-14,9.36266e-22
2.64620e+02,2.86036e+19,3.49374e+16,2.86036e+19,3.32013e-14,9.36259e-22
2.64630e+02,2.86194e+19,3.49181e+16,2.86194e+19,3.32026e-14,9.36253e-22
2.64640e+02,2.86352e+19,3.48989e+16,2.86352e+19,3.32039e-14,9.36247e-22
2.64650e+02,2.86510e+19,3.48796e+16,2.86510e+19,3.32053e-14,9.36241e-22
2.64660e+02,2.86668e+19,3.48604e+16,2.86668e+19,3.32066e-14,9.36234e-22
2.64670e+02,2.86826e+19,3.48412e+16,2.86826e+19,3.32079e-14,9.36228e-22
2.64680e+02,2.86984e+19,3.48220e+16,2.86984e+19,3.32093e-14,9.36222e-22
2.64690e+02,2.87143e+19,3.48028e+16,2.87143e+19,3.32106e-14,9.36215e-22
2.64700e+02,2.87301e+19,3.47836e+16,2.87301e+19,3.32119e-14,9.36209e-22
2.64710e+02,2.87459e+19,3.47644e+16,2.87459e+19,3.32132e-14,9.36203e-22
2.64720e+02,2.87618e+19,3.47452e+16,2.87618e+19,3.32146e-14,9.36197e-22
2.64730e+02,2.87777e+19,3.47261e+16,2.87777e+19,3.32159e-14,9.36190e-22
2.64740e+02,2.87935e+19,3.47069e+16,2.87935e+19,3.32172e-14,9.36184e-22
2.64750e+02,2.88094e+19,3.46878e+16,2.88094e+19,3.32186e-14,9.36178e-22
2.64760e+02,2.88253e+19,3.46687e+16,2.88253e+19,3.32199e-14,9.36171e-22
2.64770e+02,2.88412e+19,3.46496e+16,2.88412e+19,3.32213e-14,9.36165e-22
2.64780e+02,2.88571e+19,3.46304e+16,2.88571e+19,3.32226e-14,9.36159e-22
2.64790e+02,2.88731e+19,3.46113e+16,2.88731e+19,3.32239e-14,9.36153e-22
2.64800e+02,2.88890e+19,3.45923e+16,2.88890e+19,3.32253e-14,9.36146e-22
2.64810e+02,2.89050e+19,3.45732e+16,2.89050e+19,3.32266e-14,9.36140e-22
2.64820e+02,2.89209e+19,3.45541e+16,2.89209e+19,3.32279e-14,9.36134e-22
2.64830e+02,2.89369e+19,3.45350e+16,2.89369e+19,3.32293e-14,9.36127e-22
2.64840e+02,2.89528e+19,3.45160e+16,2.89528e+19,3.32306e-14,9.36121e-22
2.64850e+02,2.89688e+19,3.44969e+16,2.89688e+19,3.32319e-14,9.36115e-22
2.64860e+02,2.89848e+19,3.44779e+16,2.89848e+19,3.32333e-14,9.36108e-22
2.64870e+02,2.90008e+19,3.44589e+16,2.90008e+19,3.32346e-14,9.36102e-22
2.64880e+02,2.90168e+19,3.44399e+16,2.90168e+19,3.32360e-14,9.36096e-22
2.64890e+02,2.90328e+19,3.44209e+16,2.90328e+19,3.32373e-14,9.36090e-22
2.64900e+02,2.90489e+19,3.44019e+16,2.90489e+19,3.32386e-14,9.36083e-22
2.64910e+02,2.90649e+19,3.43829e+16,2.90649e+19,3.32400e-14,9.36077e-22
2.64920e+02,2.90810e+19,3.43639e+16,2.90810e+19,3.32413e-14,9.36071e-22
2.64930e+02,2.90970e+19,3.43450e+16,2.90970e+19,3.32427e-14,9.36064e-22
2.64940e+02,2.91131e+19,3.43260e+16,2.91131e+19,3.32440e-14,9.36058e-22
2.64950e+02,2.91292e+19,3.43071e+16,2.91292e+19,3.32453e-14,9.36052e-22
2.64960e+02,2.91452e+19,3.42881e+16,2.91452e+19,3.32467e-14,9.36045e-22
2.64970e+02,2.91613e+19,3.42692e+16,2.91613e+19,3.32480e-14,9.36039e-22
2.64980e+02,2.91774e+19,3.42503e+16,2.91774e+19,3.32494e-14,9.36033e-22
2.64990e+02,2.91936e+19,3.42314e+16,2.91936e+19,3.32507e-14,9.36026e-22
2.65000e+02,2.92097e+19,3.42125e+16,2.92097e+19,3.32521e-14,9.36020e-22
2.65010e+02,2.92258e+19,3.41936e+16,2.92258e+19,3.32534e-14,9.36014e-22
2.65020e+02,2.92420e+19,3.41747e+16,2.92420e+19,3.32548e-14,9.36007e-22
2.65030e+02,2.92581e+19,3.41559e+16,2.92581e+19,3.32561e-14,9.36001e-22
2.65040e+02,2.92743e+19,3.41370e+16,2.92743e+19,3.32574e-14,9.35995e-22
2.65050e+02,2.92904e+19,3.41182e+16,2.92904e+19,3.32588e-14,9.35988e-22
2.65060e+02,2.93066e+19,3.40993e+16,2.93066e+19,3.32601e-14,9.35982e-22
2.65070e+02,2.93228e+19,3.40805e+16,2.93228e+19,3.32615e-14,9.35976e-22
2.65080e+02,2.93390e+19,3.40617e+16,2.93390e+19,3.32628e-14,9.35969e-22
2.65090e+02,2.93552e+19,3.40429e+16,2.93552e+19,3.32642e-14,9.35963e-22
2.65100e+02,2.93714e+19,3.40241e+16,2.93714e+19,3.32655e-14,9.35956e-22
2.65110e+02,2.93877e+19,3.40053e+16,2.93877e+19,3.32669e-14,9.35950e-22
2.65120e+02,2.94039e+19,3.39865e+16,2.94039e+19,3.32682e-14,9.35944e-22
2.65130e+02,2.94202e+19,3.39677e+16,2.94202e+19,3.32696e-14,9.35937e-22
2.65140e+02,2.94364e+19,3.39490e+16,2.94364e+19,3.32709e-14,9.35931e-22
2.65150e+02,2.94527e+19,3.39302e+16,2.94527e+19,3.32723e-14,9.35925e-22
2.65160e+02,2.94690e+19,3.39115e+16,2.94690e+19,3.32736e-14,9.35918e-22
2.65170e+02,2.94852e+19,3.38927e+16,2.94852e+19,3.32750e-14,9.35912e-22
2.65180e+02,2.95015e+19,3.38740e+16,2.95015e+19,3.32763e-14,9.35906e-22
2.65190e+02,2.95178e+19,3.38553e+16,2.95178e+19,3.32777e-14,9.35899e-22
2.65200e+02,2.95342e+19,3.38366e+16,2.95342e+19,3.32790e-14,9.35893e-22
2.65210e+02,2.95505e+19,3.38179e+16,2.95505e+19,3.32804e-14,9.35886e-22
2.65220e+02,2.95668e+19,3.37992e+16,2.95668e+19,3.32817e-14,9.35880e-22
2.65230e+02,2.95832e+19,3.37806e+16,2.95832e+19,3.32831e-14,9.35874e-22
2.65240e+02,2.95995e+19,3.37619e+16,2.95995e+19,3.32844e-14,9.35867e-22
2.65250e+02,2.96159e+19,3.37432e+16,2.96159e+19,3.32858e-14,9.35861e-22
2.65260e+02,2.96323e+19,3.37246e+16,2.96323e+19,3.32872e-14,9.35854e-22
2.65270e+02,2.96486e+19,3.37060e+16,2.96486e+19,3.32885e-14,9.35848e-22
2.65280e+02,2.96650e+19,3.36873e+16,2.96650e+19,3.32899e-14,9.35842e-22
2.65290e+02,2.96814e+19,3.36687e+16,2.96814e+19,3.32912e-14,9.35835e-22
2.65300e+02,2.96979e+19,3.36501e+16,2.96979e+19,3.32926e-14,9.35829e-22
2.65310e+02,2.97143e+19,3.36315e+16,2.97143e+19,3.32939e-14,9.35823e-22
2.65320e+02,2.97307e+19,3.36129e+16,2.97307e+19,3.32953e-14,9.35816e-22
2.65330e+02,2.97472e+19,3.35943e+16,2.97472e+19,3.32967e-14,9.35810e-22
2.65340e+02,2.97636e+19,3.35758e+16,2.97636e+19,3.32980e-14,9.35803e-22
2.65350e+02,2.97801e+19,3.35572e+16,2.97801e+19,3.32994e-14,9.35797e-22
2.65360e+02,2.97965e+19,3.35387e+16,2.97965e+19,3.33007e-14,9.35790e-22
2.65370e+02,2.98130e+19,3.35201e+16,2.98130e+19,3.33021e-14,9.35784e-22
2.65380e+02,2.98295e+19,3.35016e+16,2.98295e+19,3.33035e-14,9.35778e-22
2.65390e+02,2.98460e+19,3.34831e+16,2.98460e+19,3.33048e-14,9.35771e-22
2.65400e+02,2.98625e+19,3.34645e+16,2.98625e+19,3.33062e-14,9.35765e-22
2.65410e+02,2.98790e+19,3.34460e+16,2.98790e+19,3.33075e-14,9.35758e-22
2.65420e+02,2.98956e+19,3.34275e+16,2.98956e+19,3.33089e-14,9.35752e-22
2.65430e+02,2.99121e+19,3.34091e+16,2.99121e+19,3.33103e-14,9.35746e-22
2.65440e+02,2.99287e+19,3.33906e+16,2.99287e+19,3.33116e-14,9.35739e-22
2.65450e+02,2.99452e+19,3.33721e+16,2.99452e+19,3.33130e-14,9.35733e-22
2.65460e+02,2.99618e+19,3.33537e+16,2.99618e+19,3.33143e-14,9.35726e-22
2.65470e+02,2.99784e+19,3.33352e+16,2.99784e+19,3.33157e-14,9.35720e-22
2.65480e+02,2.99950e+19,3.33168e+16,2.99950e+19,3.33171e-14,9.35713e-22
2.65490e+02,3.00116e+19,3.32984e+16,3.00116e+19,3.33184e-14,9.35707e-22
2.65500e+02,3.00282e+19,3.32799e+16,3.00282e+19,3.33198e-14,9.35701e-22
2.65510e+02,3.00448e+19,3.32615e+16,3.00448e+19,3.33212e-14,9.35694e-22
2.65520e+02,3.00614e+19,3.32431e+16,3.00614e+19,3.33225e-14,9.35688e-22
2.65530e+02,3.00781e+19,3.32247e+16,3.00781e+19,3.33239e-14,9.35681e-22
2.65540e+02,3.00947e+19,3.32064e+16,3.00947e+19,3.33253e-14,9.35675e-22
2.65550e+02,3.01114e+19,3.31880e+16,3.01114e+19,3.33266e-14,9.35668e-22
2.65560e+02,3.01280e+19,3.31696e+16,3.01280e+19,3.33280e-14,9.35662e-22
2.65570e+02,3.01447e+19,3.31513e+16,3.01447e+19,3.33294e-14,9.35655e-22
2.65580e+02,3.01614e+19,3.31329e+16,3.01614e+19,3.33307e-14,9.35649e-22
2.65590e+02,3.01781e+19,3.31146e+16,3.01781e+19,3.33321e-14,9.35643e-22
2.65600e+02,3.01948e+19,3.30963e+16,3.01948e+19,3.33335e-14,9.35636e-22
2.65610e+02,3.02115e+19,3.30780e+16,3.02115e+19,3.33349e-14,9.35630e-22
2.65620e+02,3.02283e+19,3.30597e+16,3.02283e+19,3.33362e-14,9.35623e-22
2.65630e+02,3.02450e+19,3.30414e+16,3.02450e+19,3.33376e-14,9.35617e-22
2.65640e+02,3.02617e+19,3.30231e+16,3.02617e+19,3.33390e-14,9.35610e-22
2.65650e+02,3.02785e+19,3.30048e+16,3.02785e+19,3.33403e-14,9.35604e-22
2.65660e+02,3.02953e+19,3.29865e+16,3.02953e+19,3.33417e-14,9.35597e-22
2.65670e+02,3.03121e+19,3.29683e+16,3.03121e+19,3.33431e-14,9.35591e-22
2.65680e+02,3.03288e+19,3.29500e+16,3.03288e+19,3.33445e-14,9.35584e-22
2.65690e+02,3.03456e+19,3.29318e+16,3.03456e+19,3.33458e-14,9.35578e-22
2.65700e+02,3.03624e+19,3.29136e+16,3.03624e+19,3.33472e-14,9.35571e-22
2.65710e+02,3.03793e+19,3.28953e+16,3.03793e+19,3.33486e-14,9.35565e-22
2.65720e+02,3.03961e+19,3.28771e+16,3.03961e+19,3.33499e-14,9.35558e-22
2.65730e+02,3.04129e+19,3.28589e+16,3.04129e+19,3.33513e-14,9.35552e-22
2.65740e+02,3.04298e+19,3.28407e+16,3.04298e+19,3.33527e-14,9.35545e-22
2.65750e+02,3.04466e+19,3.28225e+16,3.04466e+19,3.33541e-14,9.35539e-22
2.65760e+02,3.04635e+19,3.28044e+16,3.04635e+19,3.33554e-14,9.35532e-22
2.65770e+02,3.04804e+19,3.27862e+16,3.04804e+19,3.33568e-14,9.35526e-22
2.65780e+02,3.04973e+19,3.27680e+16,3.04973e+19,3.33582e-14,9.35519e-22
2.65790e+02,3.05142e+19,3.27499e+16,3.05142e+19,3.33596e-14,9.35513e-22
2.65800e+02,3.05311e+19,3.27318e+16,3.05311e+19,3.33610e-14,9.35506e-22
2.65810e+02,3.05480e+19,3.27136e+16,3.05480e+19,3.33623e-14,9.35500e-22
2.65820e+02,3.05649e+19,3.26955e+16,3.05649e+19,3.33637e-14,9.35493e-22
2.65830e+02,3.05819e+19,3.26774e+16,3.05819e+19,3.33651e-14,9.35487e-22
2.65840e+02,3.05988e+19,3.26593e+16,3.05988e+19,3.33665e-14,9.35480e-22
2.65850e+02,3.06158e+19,3.26412e+16,3.06158e+19,3.33679e-14,9.35474e-22
2.65860e+02,3.06327e+19,3.26231e+16,3.06327e+19,3.33692e-14,9.35467e-22
2.65870e+02,3.06497e+19,3.26051e+16,3.06497e+19,3.33706e-14,9.35461e-22
2.65880e+02,3.06667e+19,3.25870e+16,3.06667e+19,3.33720e-14,9.35454e-22
2.65890e+02,3.06837e+19,3.25689e+16,3.06837e+19,3.33734e-14,9.35448e-22
2.65900e+02,3.07007e+19,3.25509e+16,3.07007e+19,3.33748e-14,9.35441e-22
2.65910e+02,3.07177e+19,3.25329e+16,3.07177e+19,3.33761e-14,9.35435e-22
2.65920e+02,3.07348e+19,3.25148e+16,3.07348e+19,3.33775e-14,9.35428e-22
2.65930e+02,3.07518e+19,3.24968e+16,3.07518e+19,3.33789e-14,9.35422e-22
2.65940e+02,3.07689e+19,3.24788e+16,3.07689e+19,3.33803e-14,9.35415e-22
2.65950e+02,3.07859e+19,3.24608e+16,3.07859e+19,3.33817e-14,9.35409e-22
2.65960e+02,3.08030e+19,3.24428e+16,3.08030e+19,3.33831e-14,9.35402e-22
2.65970e+02,3.08201e+19,3.24249e+16,3.08201e+19,3.33844e-14,9.35396e-22
2.65980e+02,3.08372e+19,3.24069e+16,3.08372e+19,3.33858e-14,9.35389e-22
2.65990e+02,3.08543e+19,3.23889e+16,3.08543e+19,3.33872e-14,9.35383e-22
2.66000e+02,3.08714e+19,3.23710e+16,3.08714e+19,3.33886e-14,9.35376e-22
2.66010e+02,3.08885e+19,3.23530e+16,3.08885e+19,3.33900e-14,9.35369e-22
2.66020e+02,3.09056e+19,3.23351e+16,3.09056e+19,3.33914e-14,9.35363e-22
2.66030e+02,3.09228e+19,3.23172e+16,3.09228e+19,3.33928e-14,9.35356e-22
2.66040e+02,3.09399e+19,3.22993e+16,3.09399e+19,3.33942e-14,9.35350e-22
2.66050e+02,3.09571e+19,3.22813e+16,3.09571e+19,3.33955e-14,9.35343e-22
2.66060e+02,3.09742e+19,3.22634e+16,3.09742e+19,3.33969e-14,9.35337e-22
2.66070e+02,3.09914e+19,3.22456e+16,3.09914e+19,3.33983e-14,9.35330e-22
2.66080e+02,3.10086e+19,3.22277e+16,3.10086e+19,3.33997e-14,9.35324e-22
2.66090e+02,3.10258e+19,3.22098e+16,3.10258e+19,3.34011e-14,9.35317e-22
2.66100e+02,3.10430e+19,3.21920e+16,3.10430e+19,3.34025e-14,9.35310e-22
2.66110e+02,3.10603e+19,3.21741e+16,3.10603e+19,3.34039e-14,9.35304e-22
2.66120e+02,3.10775e+19,3.21563e+16,3.10775e+19,3.34053e-14,9.35297e-22
2.66130e+02,3.10947e+19,3.21384e+16,3.10947e+19,3.34067e-14,9.35291e-22
2.66140e+02,3.11120e+19,3.21206e+16,3.11120e+19,3.34081e-14,9.35284e-22
2.66150e+02,3.11293e+19,3.21028e+16,3.11293e+19,3.34095e-14,9.35278e-22
2.66160e+02,3.11465e+19,3.20850e+16,3.11465e+19,3.34108e-14,9.35271e-22
2.66170e+02,3.11638e+19,3.20672e+16,3.11638e+19,3.34122e-14,9.35264e-22
2.66180e+02,3.11811e+19,3.20494e+16,3.11811e+19,3.34136e-14,9.35258e-22
2.66190e+02,3.11984e+19,3.20316e+16,3.11984e+19,3.34150e-14,9.35251e-22
2.66200e+02,3.12157e+19,3.20139e+16,3.12157e+19,3.34164e-14,9.35245e-22
2.66210e+02,3.12331e+19,3.19961e+16,3.12331e+19,3.34178e-14,9.35238e-22
2.66220e+02,3.12504e+19,3.19783e+16,3.12504e+19,3.34192e-14,9.35232e-22
2.66230e+02,3.12677e+19,3.19606e+16,3.12677e+19,3.34206e-14,9.35225e-22
2.66240e+02,3.12851e+19,3.19429e+16,3.12851e+19,3.34220e-14,9.35218e-22
2.66250e+02,3.13025e+19,3.19251e+16,3.13025e+19,3.34234e-14,9.35212e-22
2.66260e+02,3.13198e+19,3.19074e+16,3.13198e+19,3.34248e-14,9.35205e-22
2.66270e+02,3.13372e+19,3.18897e+16,3.13372e+19,3.34262e-14,9.35199e-22
2.66280e+02,3.13546e+19,3.18720e+16,3.13546e+19,3.34276e-14,9.35192e-22
2.66290e+02,3.13720e+19,3.18543e+16,3.13720e+19,3.34290e-14,9.35185e-22
2.66300e+02,3.13895e+19,3.18367e+16,3.13895e+19,3.34304e-14,9.35179e-22
2.66310e+02,3.14069e+19,3.18190e+16,3.14069e+19,3.34318e-14,9.35172e-22
2.66320e+02,3.14243e+19,3.18013e+16,3.14243e+19,3.34332e-14,9.35166e-22
2.66330e+02,3.14418e+19,3.17837e+16,3.14418e+19,3.34346e-14,9.35159e-22
2.66340e+02,3.14592e+19,3.17660e+16,3.14592e+19,3.34360e-14,9.35152e-22
2.66350e+02,3.14767e+19,3.17484e+16,3.14767e+19,3.34374e-14,9.35146e-22
2.66360e+02,3.14942e+19,3.17308e+16,3.14942e+19,3.34388e-14,9.35139e-22
2.66370e+02,3.15117e+19,3.17132e+16,3.15117e+19,3.34402e-14,9.35132e-22
2.66380e+02,3.15292e+19,3.16956e+16,3.15292e+19,3.34416e-14,9.35126e-22
2.66390e+02,3.15467e+19,3.16780e+16,3.15467e+19,3.34430e-14,9.35119e-22
2.66400e+02,3.15642e+19,3.16604e+16,3.15642e+19,3.34444e-14,9.35113e-22
2.66410e+02,3.15818e+19,3.16428e+16,3.15818e+19,3.34458e-14,9.35106e-22
2.66420e+02,3.15993e+19,3.16252e+16,3.15993e+19,3.34472e-14,9.35099e-22
2.66430e+02,3.16169e+19,3.16077e+16,3.16169e+19,3.34486e-14,9.35093e-22
2.66440e+02,3.16344e+19,3.15901e+16,3.16344e+19,3.34500e-14,9.35086e-22
2.66450e+02,3.16520e+19,3.15726e+16,3.16520e+19,3.34514e-14,9.35079e-22
2.66460e+02,3.16696e+19,3.15551e+16,3.16696e+19,3.34528e-14,9.35073e-22
2.66470e+02,3.16872e+19,3.15375e+16,3.16872e+19,3.34542e-14,9.35066e-22
2.66480e+02,3.17048e+19,3.15200e+16,3.17048e+19,3.34557e-14,9.35060e-22
2.66490e+02,3.17224e+19,3.15025e+16,3.17224e+19,3.34571e-14,9.35053e-22
2.66500e+02,3.17401e+19,3.14850e+16,3.17401e+19,3.34585e-14,9.35046e-22
2.66510e+02,3.17577e+19,3.14675e+16,3.17577e+19,3.34599e-14,9.35040e-22
2.66520e+02,3.17753e+19,3.14500e+16,3.17753e+19,3.34613e-14,9.35033e-22
2.66530e+02,3.17930e+19,3.14326e+16,3.17930e+19,3.34627e-14,9.35026e-22
2.66540e+02,3.18107e+19,3.14151e+16,3.18107e+19,3.34641e-14,9.35020e-22
2.66550e+02,3.18284e+19,3.13977e+16,3.18284e+19,3.34655e-14,9.35013e-22
2.66560e+02,3.18460e+19,3.13802e+16,3.18460e+19,3.34669e-14,9.35006e-22
2.66570e+02,3.18638e+19,3.13628e+16,3.18638e+19,3.34683e-14,9.35000e-22
2.66580e+02,3.18815e+19,3.13454e+16,3.18815e+19,3.34698e-14,9.34993e-22
2.66590e+02,3.18992e+19,3.13279e+16,3.18992e+19,3.34712e-14,9.34986e-22
2.66600e+02,3.19169e+19,3.13105e+16,3.19169e+19,3.34726e-14,9.34980e-22
2.66610e+02,3.19347e+19,3.12931e+16,3.19347e+19,3.34740e-14,9.34973e-22
2.66620e+02,3.19524e+19,3.12757e+16,3.19524e+19,3.34754e-14,9.34966e-22
2.66630e+02,3.19702e+19,3.12584e+16,3.19702e+19,3.34768e-14,9.34960e-22
2.66640e+02,3.19880e+19,3.12410e+16,3.19880e+19,3.34782e-14,9.34953e-22
2.66650e+02,3.20058e+19,3.12236e+16,3.20058e+19,3.34796e-14,9.34946e-22
2.66660e+02,3.20236e+19,3.12063e+16,3.20236e+19,3.34811e-14,9.34940e-22
2.66670e+02,3.20414e+19,3.11889e+16,3.20414e+19,3.34825e-14,9.34933e-22
2.66680e+02,3.20592e+19,3.11716e+16,3.20592e+19,3.34839e-14,9.34926e-22
2.66690e+02,3.20770e+19,3.11543e+16,3.20770e+19,3.34853e-14,9.34920e-22
2.66700e+02,3.20949e+19,3.11369e+16,3.20949e+19,3.34867e-14,9.34913e-22
2.66710e+02,3.21127e+19,3.11196e+16,3.21127e+19,3.34881e-14,9.34906e-22
2.66720e+02,3.21306e+19,3.11023e+16,3.21306e+19,3.34896e-14,9.34899e-22
2.66730e+02,3.21484e+19,3.10850e+16,3.21484e+19,3.34910e-14,9.34893e-22
2.66740e+02,3.21663e+19,3.10678e+16,3.21663e+19,3.34924e-14,9.34886e-22
2.66750e+02,3.21842e+19,3.10505e+16,3.21842e+19,3.34938e-14,9.34879e-22
2.66760e+02,3.22021e+19,3.10332e+16,3.22021e+19,3.34952e-14,9.34873e-22
2.66770e+02,3.22200e+19,3.10160e+16,3.22200e+19,3.34967e-14,9.34866e-22
2.66780e+02,3.22380e+19,3.09987e+16,3.22380e+19,3.34981e-14,9.34859e-22
2.66790e+02,3.22559e+19,3.09815e+16,3.22559e+19,3.34995e-14,9.34853e-22
2.66800e+02,3.22739e+19,3.09643e+16,3.22739e+19,3.35009e-14,9.34846e-22
2.66810e+02,3.22918e+19,3.09470e+16,3.22918e+19,3.35023e-14,9.34839e-22
2.66820e+02,3.23098e+19,3.09298e+16,3.23098e+19,3.35038e-14,9.34832e-22
2.66830e+02,3.23278e+19,3.09126e+16,3.23278e+19,3.35052e-14,9.34826e-22
2.66840e+02,3.23458e+19,3.08954e+16,3.23458e+19,3.35066e-14,9.34819e-22
2.66850e+02,3.23638e+19,3.08782e+16,3.23638e+19,3.35080e-14,9.34812e-22
2.66860e+02,3.23818e+19,3.08611e+16,3.23818e+19,3.35095e-14,9.34806e-22
2.66870e+02,3.23998e+19,3.08439e+16,3.23998e+19,3.35109e-14,9.34799e-22
2.66880e+02,3.24178e+19,3.08267e+16,3.24178e+19,3.35123e-14,9.34792e-22
2.66890e+02,3.24359e+19,3.08096e+16,3.24359e+19,3.35137e-14,9.34785e-22
2.66900e+02,3.24539e+19,3.07924e+16,3.24539e+19,3.35152e-14,9.34779e-22
2.66910e+02,3.24720e+19,3.07753e+16,3.24720e+19,3.35166e-14,9.34772e-22
2.66920e+02,3.24901e+19,3.07582e+16,3.24901e+19,3.35180e-14,9.34765e-22
